datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/06/03 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,14,1.2,1,-21.3143,-41.2214,14.4
2019/06/03 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,14,11.5,0.3,-21.8976,-41.1973,3.3
2019/06/03 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,14,11.5,0.3,-21.9010,-41.1967,3.3
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,10,0,1,-21.6138,-41.3408,4.7
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,6,0,1,-21.6814,-41.9439,6.4
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,10,0,0.9,-21.7359,-41.8362,2.2
2019/05/30 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,11,0,1,-21.3805,-41.1325,1.5
2019/05/30 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,11,0,1,-21.3812,-41.1287,1.5
2019/05/30 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,5,0.1,0.2,-22.5908,-42.6923,2.2
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,8,0,1,-21.8605,-41.3410,9.8
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.9240,-41.1961,21.2
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.9249,-41.2010,21.2
2019/06/03 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,14,3,1,-21.4312,-41.2179,1.1
2019/06/03 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,14,3,1,-21.4345,-41.2185,1.1
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,3,0,1,-22.4221,-43.7549,2
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,3,0,1,-22.6600,-43.6498,2.1
2019/05/28 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,1,-22.8842,-43.7840,3.4
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,4,0.7,1,-22.4204,-43.7412,3
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,4,0.1,0.2,-22.5453,-42.7443,5.2
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,4,0.2,1,-22.6297,-42.8635,12
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,4,0.2,1,-22.6327,-42.8588,2.4
2019/05/29 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,4,0.2,1,-22.6332,-42.8630,5
2019/06/04 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,16,0.8,1,-21.3190,-41.0081,46.5
2019/06/04 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,16,0.9,1,-21.3227,-41.0075,31
2019/06/04 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,14,2.3,1,-21.4079,-41.2575,9.8
2019/06/04 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,14,2.3,1,-21.4085,-41.2621,5.5
2019/06/04 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,14,2.9,0.1,-21.6263,-41.3743,3.2
2019/05/31 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,0,0,0.8,-22.7006,-43.7701,3.4
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6235,-41.2305,6.7
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6244,-41.2325,5.8
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,2,0,1,-21.6963,-41.2113,3.7
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,0.9,-22.8827,-43.7902,6.6
2019/06/05 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,0,0,0.7,-21.5576,-41.2198,1.5
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,0.9,-22.8862,-43.7893,6.1
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,0.9,-22.8893,-43.7824,15
2019/06/11 15:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,0.7,-22.8929,-43.7814,6.1
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,5,0,1,-21.3124,-41.0326,2.2
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,3,0.1,1,-21.5202,-41.2041,2.5
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,0,0.9,0.9,-21.5664,-41.3333,4.3
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,1,1.5,0.8,-21.5953,-41.3621,36.3
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,1,1.5,0.9,-21.5982,-41.3574,6.5
2019/06/09 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,1,1.5,0.9,-21.5988,-41.3615,11.1
2019/06/08 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,4,6.3,0.6,-22.8576,-42.9815,0.3
2019/06/11 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,3,0,1,-21.1318,-41.8736,5
2019/06/11 17:12:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,3,0,0.5,-22.8908,-43.7698,1.8
2019/06/08 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,3.4,1,-21.6055,-41.3559,3.4
2019/06/08 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,2,0.9,-21.6056,-41.2279,2.6
2019/06/08 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,3,2,0.9,-21.8607,-41.3509,16.2
2019/06/06 15:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,2,0,1,-21.3175,-41.0072,15.6
2019/06/06 17:06:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,3,0,0.9,-22.0745,-43.1949,3.5
2019/06/12 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO BONITO,Mata Atlantica,4,0,0.5,-22.6647,-42.6989,0.9
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,5,0,1,-22.3316,-43.6695,2
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,JAPERI,Mata Atlantica,5,0,1,-22.6574,-43.6088,8.6
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,5,0,1,-22.8425,-43.7380,2.3
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,5,0,1,-22.8459,-43.7374,2.3
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,5,0,1,-22.8839,-43.7144,3.7
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.5948,-41.3500,8.7
2019/06/13 04:06:00,NPP-375,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,Mata Atlantica,5,0,1,-22.5586,-43.5931,1.7
2019/06/14 03:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,6,0,1,-22.8572,-42.9822,0.5
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,6,0,1,-22.0430,-43.2120,6.4
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,6,0,1,-22.0465,-43.2115,6.4
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,6,0,1,-22.0901,-43.1876,4.1
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,10,0,1,-22.2914,-41.8504,6.7
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,10,0,1,-22.2920,-41.8543,6.7
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,10,0,1,-22.7607,-43.7336,3.2
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,10,0,1,-22.7649,-43.7375,3.1
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TANGUA,Mata Atlantica,6,0,1,-22.8176,-42.7091,3.2
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.5956,-41.3548,8.7
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,4,0,1,-21.6767,-41.1803,5.3
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,4,0,1,-21.6851,-41.1836,6.4
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,4,0,1,-21.7313,-41.3346,2.7
2019/06/13 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,QUISSAMA,Mata Atlantica,-999,0.1,1,-22.1025,-41.2413,2.9
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,0.8,-21.9288,-41.3675,5.5
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,10,0,1,-21.9698,-41.1479,4.5
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,6,0,1,-22.8987,-43.6266,2
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,7,0,1,-20.9849,-42.0556,5.3
2019/06/14 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,7,0,1,-20.9854,-42.0559,4.4
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,11,0,1,-22.5330,-44.3546,10.9
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,11,0,1,-22.1131,-43.0812,4.3
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,11,0,0.4,-22.4318,-42.8254,1.9
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,SILVA JARDIM,Mata Atlantica,11,0,0.4,-22.5706,-42.5034,2.1
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,10,0,1,-21.6831,-41.1719,2.5
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,10,0,1,-21.6870,-41.1751,3
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,11,0,1,-21.7797,-42.0344,7.3
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,11,0,1,-21.8876,-41.3143,3
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,QUISSAMA,Mata Atlantica,-999,0,1,-22.1171,-41.3541,2.8
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,11,0,1,-22.5818,-42.1086,2.3
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,CABO FRIO,Mata Atlantica,11,0,1,-22.7455,-42.0332,3.1
2019/06/19 16:24:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,11,0,1,-22.8545,-42.5788,2.4
2019/06/19 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,Mata Atlantica,15,0,1,-21.4414,-41.1764,0.6
2019/06/19 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,10,0,1,-21.6954,-41.2431,0.9
2019/06/19 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,11,0,0.9,-21.9405,-42.2701,0.3
2019/06/19 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,-999,-22.8056,-43.1240,1.5
2019/06/19 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,11,0,1,-22.8563,-42.9810,0.4
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,16,0,1,-22.8563,-42.9808,0.6
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,0.7,-22.3804,-43.0631,2.2
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,0.8,-22.3770,-43.0625,2.2
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,0.9,-22.3765,-43.0662,2.2
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,1,-22.3731,-43.0656,0.3
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,1,-22.2706,-43.0752,1.3
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,1,-22.2673,-43.0746,1.3
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,16,0,1,-22.1024,-43.1529,0.7
2019/06/24 04:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,16,0,1,-22.0991,-43.1523,0.7
2019/06/16 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,8,0,1,-22.7528,-42.8226,4.5
2019/06/16 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,11,0,1,-22.7879,-43.7187,4.5
2019/06/16 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,11,0,1,-22.7885,-43.7154,7.4
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,MARICA,Mata Atlantica,16,0,1,-22.9251,-42.8886,1.5
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,16,0,0.7,-22.8967,-43.5173,7.1
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,16,0,0.6,-22.8962,-43.5136,7.1
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,16,0,0.9,-22.8453,-42.5123,4.7
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,16,0,-999,-22.7794,-43.5034,17.3
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,-999,0,-999,-22.7453,-43.4593,3.3
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,PARACAMBI,Mata Atlantica,16,0,1,-22.6421,-43.6856,3.2
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,SILVA JARDIM,Mata Atlantica,16,0,0.4,-22.5904,-42.4455,2.6
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,16,0,0.6,-22.3436,-43.2807,1.3
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,16,0,1,-22.2950,-43.7580,2.1
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,16,0,1,-22.2944,-43.7542,3.3
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,0.9,-22.2705,-43.0739,6.9
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,0.9,-22.2699,-43.0702,6.9
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,16,0,1,-22.2671,-43.0745,9.4
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,16,0,1,-22.1003,-43.1502,2.1
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,16,0,1,-22.0970,-43.1508,10.7
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,DUAS BARRAS,Mata Atlantica,16,0,1,-22.0227,-42.5028,3.7
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CANTAGALO,Mata Atlantica,16,0,1,-21.8832,-42.4574,7.3
2019/06/24 16:30:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,16,0,1,-21.8190,-41.5071,1.8
2019/06/29 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,21,0,1,-22.1942,-43.4336,13.8
2019/06/18 04:12:00,NPP-375,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,Mata Atlantica,10,0,1,-22.5478,-43.5760,1.1
2019/06/18 04:12:00,NPP-375,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,Mata Atlantica,10,0,1,-22.5514,-43.5767,1.1
2019/06/18 04:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,10,0,1,-22.8576,-42.9819,0.5
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,-999,-22.4224,-42.9614,4.2
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,-999,-22.4229,-42.9654,3.4
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,TANGUA,Mata Atlantica,12,0,1,-22.8319,-42.7367,4.6
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,SAO GONCALO,Mata Atlantica,-999,0,-999,-22.8397,-43.0586,1.5
2019/06/17 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,9,0,1,-22.1506,-43.2625,5.4
2019/06/17 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,9,0,1,-22.4914,-43.8114,5
2019/06/17 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,9,0,1,-22.4939,-43.8124,3.5
2019/06/16 17:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,8,0,1,-22.8594,-42.5669,3.8
2019/06/18 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,10,0,1,-22.6992,-43.5715,1.3
2019/06/18 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,12,0,1,-22.7921,-43.6837,5
2019/06/18 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,12,0,1,-22.7939,-43.6840,4.6
2019/06/18 16:42:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,10,0,1,-22.8838,-43.7154,1.9
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,LAJE DO MURIAE,Mata Atlantica,15,0,1,-21.2582,-42.1159,18.6
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.5212,-41.3014,5.6
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.5249,-41.3008,7.2
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.5280,-41.2956,7.3
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,12,0,1,-21.5297,-41.2972,6.5
2019/06/20 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,12,0,1,-22.2444,-43.9719,2.7
2019/06/15 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,7,0,1,-21.5234,-41.2902,16.6
2019/06/15 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,1,-21.6733,-41.4033,4.3
2019/06/15 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,QUISSAMA,Mata Atlantica,-999,0,1,-22.1103,-41.2390,4.1
2019/06/15 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,TRES RIOS,Mata Atlantica,7,0,1,-22.1214,-43.1610,5.8
2019/06/15 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA IGUACU,Mata Atlantica,-999,0,1,-22.7721,-43.4976,4.6
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,Mata Atlantica,17,0,1,-21.5388,-41.5365,2.9
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DAS FLORES,Mata Atlantica,18,0,0.8,-22.1171,-43.4497,0.4
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,QUISSAMA,Mata Atlantica,-999,0,1,-22.1350,-41.4482,6.2
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,QUISSAMA,Mata Atlantica,-999,0,1,-22.1356,-41.4459,5.7
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,18,0,1,-22.1515,-43.2628,20
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,18,0,1,-22.1519,-43.2661,24.7
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,18,0,1,-22.1566,-43.2617,20
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,18,0,1,-22.1570,-43.2652,24.7
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,18,0,1,-22.1573,-43.2687,24.7
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARACAMBI,Mata Atlantica,18,0,0.6,-22.5882,-43.7492,5.2
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,18,0,1,-22.6044,-42.8479,13.4
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,18,0,0.9,-22.6051,-42.8429,10
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,18,0,1,-22.6057,-42.8491,9.9
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,18,0,1,-22.6095,-42.8474,3
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARACAMBI,Mata Atlantica,19,0,1,-22.6809,-43.7853,2.7
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARACAMBI,Mata Atlantica,19,0,1,-22.6837,-43.7855,2.4
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,18,0,1,-22.6959,-43.8310,2.6
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,18,0,1,-22.6990,-43.8311,3.1
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,ITAGUAI,Mata Atlantica,21,0,1,-22.7278,-43.7637,2.4
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,22,0,1,-22.7654,-43.6476,1.6
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,18,0,0.9,-22.8950,-43.5237,4.3
2019/06/26 15:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,-999,-22.8952,-43.3545,1.3
